x_m,y_m,A_Wb_per_m,Bx_T,By_T,weight,region_id,r_m
-2.730780289691536744e-02,-9.458059814431611645e-02,7.830146506539628452e-04,1.534950902856876650e-04,-4.435820018760688627e-05,6.799116997792494788e-01,2.000000000000000000e+00,9.844392131763846088e-02
4.670251187008823968e-02,-8.451475385458433187e-02,7.833176358338731372e-04,1.430044720172953551e-04,7.892899532839015627e-05,1.699779249448123697e-01,2.000000000000000000e+00,9.656017933950158949e-02
9.043322419610226592e-02,3.749314661573444063e-02,7.831021316196586785e-04,-6.113813708334034879e-05,1.484281050368498869e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.789741611325324111e-02
3.016005812823476483e-03,-9.689913497247751306e-02,7.832554400148537170e-04,1.616279103625771138e-04,4.358798243733904253e-06,1.699779249448123697e-01,2.000000000000000000e+00,9.694606051551243886e-02
-9.919803158758749850e-02,-8.598043392298743495e-03,7.828360064423625642e-04,1.424119864603439682e-05,-1.578039140066038622e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.956995440908798789e-02
8.734728192623558707e-02,4.429372446434332727e-02,7.830955817138437981e-04,-7.234147525311384469e-05,1.432915965656449543e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.793611022919201936e-02
-4.248534255843891549e-02,-8.884723243587591690e-02,7.830086353671579426e-04,1.445339934475469573e-04,-6.761661186157751514e-05,6.799116997792494788e-01,2.000000000000000000e+00,9.848266367144251077e-02
-2.037180172083077195e-02,-9.546868969864484578e-02,7.831470213485388103e-04,1.571065108956237494e-04,-3.459774686030216726e-05,6.799116997792494788e-01,2.000000000000000000e+00,9.761803633616576714e-02
-9.627688168780737521e-02,-1.439860765209313893e-02,7.831899882251540509e-04,2.365404409625204810e-05,-1.609359219229435751e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.734761347792238173e-02
2.636461268414348399e-02,-9.337186927444235396e-02,7.832429905276959642e-04,1.557400650429269055e-04,4.327506981821764223e-05,6.799116997792494788e-01,2.000000000000000000e+00,9.702267144223793160e-02
3.619271926919470726e-03,-1.010757597310731337e-01,6.046091584678454922e-04,1.562674637597118166e-01,6.421951989330626498e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.011405375430376730e-01
-5.661501423687171491e-02,8.336072164442821786e-02,6.626773810460462495e-04,-1.288657004314066601e-01,-8.742175149231611042e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.007683965840532325e-01
5.414933815314085241e-02,8.564947081311111154e-02,5.748121814624783561e-04,-1.297209996659565989e-01,8.245804169295689601e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.013310548301416258e-01
-5.119218661775364054e-02,-8.770783466377039816e-02,5.403750339382408377e-04,1.327898935571900085e-01,-7.756248232808690690e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.015544397459520187e-01
-1.026227216295367700e-01,-5.601602568409296858e-04,3.756162393137988699e-04,1.647742935325666527e-04,-1.519006053638069231e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.026242504195121474e-01
-1.000609089713131172e-01,-2.517627010617889960e-02,2.912839778176361965e-04,3.691290470980285870e-02,-1.481169970163410399e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.031796010877377295e-01
4.800321435951909049e-02,-9.081034066306924168e-02,3.614819470394451057e-04,1.345422561948934337e-01,7.074496687337585021e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.027172164741073368e-01
-5.207933613191293581e-02,8.614336964578932221e-02,6.791465703134514590e-04,-1.338890644358264881e-01,-8.086290187676437036e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.006624924481401284e-01
-5.045834371150428183e-02,-8.794184614802302846e-02,5.661101609299734345e-04,1.339644840412498317e-01,-7.695458978437293152e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.013894114492773779e-01
-6.709326946147003978e-02,7.496353238564396060e-02,6.883785574325304883e-04,-1.159340425219236859e-01,-1.039685377003617545e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006033696988471587e-01
9.891572793131170327e-02,2.720990596839803835e-02,3.810873149707144462e-04,-3.951433366447271861e-02,1.467343888118789186e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.025899615702742240e-01
-7.271726238219854144e-02,7.001298874048408893e-02,6.354178802770824464e-04,-1.078102821967344832e-01,-1.123503743260471366e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009436419034733384e-01
9.700259743219941111e-02,-3.149483377128761002e-02,4.737894959994073583e-04,4.763331008857192572e-02,1.462338668094395611e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.019873936468344983e-01
-1.024116763276397418e-01,1.080999747881994030e-02,3.215157016008230936e-04,-1.601900288725367077e-02,-1.510988652360517881e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029806170778236329e-01
7.972337972739852729e-02,6.447342298317215725e-02,3.898166068231882385e-04,-9.568234908744631395e-02,1.180774968948653386e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.025311637811939097e-01
-3.851014568422041900e-02,-9.351441103196457549e-02,6.055778054239002554e-04,1.444232797808607249e-01,-6.002552451170508480e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011334583175869523e-01
9.859485508270829368e-02,-2.309514161474688146e-02,5.853395940636399019e-04,3.430646476916853621e-02,1.499422700110974727e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.012636707560291005e-01
8.579859612553111803e-02,-5.601617677111981469e-02,3.998453777900495875e-04,8.439328311407034988e-02,1.294174268588806354e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024656584283990535e-01
-9.182006762701182268e-02,-4.459711753254545080e-02,4.598392984146611184e-04,6.715637267402022048e-02,-1.391410365763466328e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.020775573338267989e-01
-7.153940210089085316e-02,7.039719180577634627e-02,7.251390382022001625e-04,-1.094861596024970518e-01,-1.107245357210144832e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003675777683820103e-01
-9.029662078340111586e-02,-5.014284072824493760e-02,2.752875799913726191e-04,7.405731557700631629e-02,-1.327094270061521253e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.032849659979586943e-01
4.103167792765380351e-02,-9.331704011610097993e-02,4.811895493888245032e-04,1.406824344516832692e-01,6.214350769430494054e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.019395338894028558e-01
6.549267104508048332e-02,-7.792552501626054395e-02,5.038367191663617895e-04,1.175332004646085643e-01,9.918651300586683872e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.017923249055594087e-01
4.223613413230947744e-02,-9.147529199316263571e-02,6.646537798150115766e-04,1.421139397572460106e-01,6.534515454553277425e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.007552483579729069e-01
-9.748686238411367888e-02,2.800640131770201074e-02,5.595882677226222523e-04,-4.211796298012220746e-02,-1.480150355946906193e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.014300096237168852e-01
7.431341983362728387e-02,6.878818679349810172e-02,5.852051591528037748e-04,-1.066058061524818024e-01,1.144641150868996871e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.012635127264807922e-01
-9.163594359595322869e-02,-4.254071976972678693e-02,6.221051882675462680e-04,6.560009870431982026e-02,-1.412170309249669853e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010290007732786849e-01
5.665307524649919324e-02,8.499390072062477930e-02,4.494066090134765440e-04,-1.284796965393628643e-01,8.588481192222255367e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.021446723749844937e-01
9.437816243072336131e-02,3.802590872574437841e-02,5.102788427447638078e-04,-5.759524768439744369e-02,1.434216690701055619e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.017507114383906647e-01
-1.033375750426389905e-01,8.649814788414917580e-04,2.668428963323550627e-04,-2.356631358996812836e-03,-1.520188904953139186e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.033411951191381545e-01
-5.799353342121668642e-02,-8.576710158888395386e-02,2.374559590112029653e-04,1.258465416282816551e-01,-8.517076237085934032e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.035337898158650294e-01
6.137470949919130586e-02,-8.000522774494175926e-02,6.522039952653207497e-04,1.239289102887947136e-01,9.540136468331567032e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.008349712779753882e-01
2.056333144955467540e-02,-9.825291966074643779e-02,7.230696244426538469e-04,1.530968535062431080e-01,3.197924841582317629e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.003817056149442916e-01
6.424172470352292053e-02,-8.045525330482547477e-02,3.253167621915160923e-04,1.183342353682210191e-01,9.536834020521228750e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029565295511987305e-01
6.558061325707924619e-03,-1.035235631292154290e-01,2.073754230344242622e-04,1.499348332490404168e-01,8.526235999101017260e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.037310767866621436e-01
-2.989986004623530064e-02,-9.882227886623785873e-02,2.811200892569228624e-04,1.453928034291037952e-01,-4.418053890704747022e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.032465226102116246e-01
9.988751524973331353e-02,6.371076287935471295e-03,7.683513289654855111e-04,-1.049976896402436168e-02,1.553608639197560093e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.000904906363856289e-01
-7.089007570250986656e-02,-7.187891372703686388e-02,6.335249204493767668e-04,1.108288040280840520e-01,-1.103774510814228005e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009553419670617957e-01
7.280955879141236264e-02,6.878869366607322233e-02,7.565667229450223890e-04,-1.069770641156574525e-01,1.131685018904274032e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001654442793770833e-01
9.616320444311098059e-02,3.714518619669807814e-02,3.052500448487292968e-04,-5.441664072084712034e-02,1.418776156397017485e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030879563593872367e-01
5.669101987314763280e-02,8.503152087277747462e-02,4.413143161579734415e-04,-1.284796965393628643e-01,8.588481192222255367e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.021970218558017063e-01
4.530412154515651990e-02,-9.132387230953233070e-02,4.805367206381583539e-04,1.377450168735984415e-01,6.844201408812940202e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.019436760303751299e-01
-3.944566826122129083e-03,-1.020199723800601366e-01,4.571209553414612003e-04,1.543201449550160864e-01,-6.746526172240391306e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.020962015545826967e-01
9.577501745810196310e-02,-3.193798030087536405e-02,6.328763979936374937e-04,4.933682434174047060e-02,1.476873547011211818e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009598363449487751e-01
1.013816228965300215e-01,-1.347055541739741562e-02,4.301302399335359063e-04,2.076556424838962855e-02,1.522699597068357391e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022726225555372903e-01
7.844182222058138088e-02,-6.221183194806303302e-02,7.641773652692066985e-04,9.637247119145003760e-02,1.223186500188272186e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001170889889400062e-01
6.873914796639368774e-02,7.595079246973313047e-02,4.041112429356345749e-04,-1.143474556339027642e-01,1.038912630390627645e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024382415893900222e-01
7.419555196834247413e-02,-7.110677479534090184e-02,3.542442691152544731e-04,1.047895479671654556e-01,1.109060403353069046e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.027674722550006858e-01
5.419973988495648681e-02,-8.704379548571999914e-02,3.887240621200904441e-04,1.293602162653323673e-01,8.097634022939749487e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.025389396090908983e-01
6.981982179814549827e-02,-7.334133240382458008e-02,5.855626021219032017e-04,1.113650890417137718e-01,1.061021888732280039e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.012608441338165161e-01
5.971867504701201812e-02,8.405353271989086938e-02,3.021274208366580183e-04,-1.237212805777002794e-01,8.824344795678726316e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.031082756720544807e-01
7.626484846783292137e-02,6.877785420587921583e-02,3.648567123442440752e-04,-1.026021268603469344e-01,1.120436489041921752e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.026972265496332443e-01
8.919236829252931431e-02,-4.628983289125913891e-02,7.062920888732531237e-04,7.222736091290503369e-02,1.387624793112377519e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004889406389125189e-01
4.639676710013974220e-02,8.942282929854972195e-02,6.666216849327540137e-04,-1.390362565173106635e-01,7.170426659144929493e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.007427535711734046e-01
-6.945198459256893275e-02,7.525431874886250039e-02,4.092393931950096897e-04,-1.133422172266780464e-01,-1.049954174238322685e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.024050323675640001e-01
-9.725799928938848316e-02,2.760459387460969735e-02,6.107902903768278871e-04,-4.279470783198070782e-02,-1.504318424143457067e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010996143848077594e-01
7.128094753480022916e-02,7.078333679600137818e-02,7.115835212118991684e-04,-1.100105160080090128e-01,1.112172324431459358e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004552350524108156e-01
9.974606647990331976e-02,1.300493118074507251e-02,6.904456557628933485e-04,-1.979538520004042387e-02,1.544610518086931839e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.005902878673145401e-01
1.005613592678320650e-01,-3.735627912455057303e-03,6.841214578347620638e-04,5.836132132605393631e-03,1.556016123681933094e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006307204271851968e-01
7.273549570517701124e-02,-7.123629545187817880e-02,5.014803030704036288e-04,1.080892676394244190e-01,1.093011883425904773e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018089491409527453e-01
8.716557517194982452e-02,-5.353730438494667954e-02,4.264068658029997660e-04,8.050312648181857933e-02,1.318760819147145880e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022940880787509971e-01
-2.169103943798866493e-02,9.830707597982216162e-02,6.778174155354687105e-04,-1.528510631428549038e-01,-3.315495130154702541e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.006716562871740328e-01
1.917703970693105178e-02,1.008792996366673217e-01,3.662309037467435064e-04,-1.494280769891601357e-01,2.794140138171552490e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.026858897176516489e-01
-9.030060755718177790e-02,4.539285719805188218e-02,6.160596879417978931e-04,-6.980590739182480908e-02,-1.391880344762257971e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010678544830100056e-01
-9.686213084976096066e-02,2.925367517303188725e-02,5.976952875061641423e-04,-4.507077649471206982e-02,-1.497834026857504386e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011832491269452905e-01
1.007878107656334371e-01,3.547411981336066975e-03,6.499830163758804971e-04,-5.836123173267307972e-03,1.556023082815026493e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.008502202808425341e-01
1.881723037374247523e-02,-1.012218277280225454e-01,3.251010391977906871e-04,1.494279727735611241e-01,2.794119769482221460e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029560419185779063e-01
1.035792031122482887e-01,-2.169433143397236918e-03,2.270638943627429403e-04,2.230642590352225566e-03,1.526598607060082324e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.036019196614235277e-01
-1.002134518132780094e-01,-1.826375512999489983e-02,4.927867558083900978e-04,2.755660621908711388e-02,-1.520147171151204069e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018641285035149502e-01
-7.647182072621010185e-02,6.468519684554496774e-02,7.574035411729591188e-04,-1.008880139609606846e-01,-1.186188997299458120e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001604415731506131e-01
-7.891593444130184931e-02,6.301877933898833439e-02,6.280864100144768281e-04,-9.728694245989265299e-02,-1.215926898976888437e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009905503407123456e-01
8.282135073931493063e-02,5.710852982797199467e-02,6.886937003965892378e-04,-8.886461317865343434e-02,1.278732042866380092e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006019896294153282e-01
-1.045861783276813388e-02,1.026379090513958314e-01,2.925339132622012546e-04,-1.512116781139729027e-01,-1.503635974042464955e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.031693901378431949e-01
-1.003146372381285428e-01,-1.344367456753616441e-03,7.319572083684379405e-04,2.334813975375459472e-03,-1.556875430093914159e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003236451095956966e-01
-9.427002953787574913e-02,4.303033562789720240e-02,2.230709429865904419e-04,-6.341205159774940259e-02,-1.387867987339752307e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.036264843238515199e-01
-9.815843459690129502e-02,-2.854090105739178623e-02,4.372962693835950702e-04,4.294110477167280282e-02,-1.483163116915387214e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022235849287334297e-01
5.944456347415823239e-02,-8.283676381337774786e-02,4.782170681804850400e-04,1.257869977562055819e-01,8.972299001053050949e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.019587444298259149e-01
1.598672713936593812e-02,1.019404404216825433e-01,2.902915515040282394e-04,-1.507245096234369752e-01,2.415872982373373778e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.031863791301698280e-01
9.859674466607777632e-02,1.731271397252071367e-02,7.659649098111806585e-04,-2.672217549383414451e-02,1.534170192262950261e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001051852994741254e-01
9.997173682418171448e-02,2.448356823274109792e-02,3.299263210787795834e-04,-3.649316864813255401e-02,1.482012101036484508e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029261544849060100e-01
6.681770675769094225e-02,7.499657898783340659e-02,7.132567509956557481e-04,-1.167084893270615292e-01,1.030948356038020042e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004444761857769541e-01
-9.321008104957352602e-02,-4.420732756159378302e-02,2.939118102606324049e-04,6.538649453005621059e-02,-1.379269059038094880e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.031620425321548018e-01
3.646521813223606995e-02,-9.526075572341607955e-02,4.715554866845374183e-04,1.444272439103518879e-01,5.492238621510854568e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.020015868230877421e-01
7.593336690047058912e-02,-6.542805586234920479e-02,7.460179099144041009e-04,1.017689913346559727e-01,1.178528760481287602e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.002332614592988808e-01
-6.814878948510809387e-02,-7.741055343109656817e-02,2.983717768111697173e-04,1.140684197757360352e-01,-1.014182993060105675e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.031341422167956767e-01
-8.213227120847395313e-02,5.722901133311802946e-02,7.663962091982559665e-04,-8.981225391927874502e-02,-1.271909578191161294e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001042941737689540e-01
5.675794293175771832e-02,8.297143959777326938e-02,7.003333794738001794e-04,-1.282055354052784313e-01,8.838474958388181646e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005272295190293291e-01
-8.386728812617656736e-02,5.979854334881976735e-02,3.182765709839073314e-04,-8.790495781992603563e-02,-1.244564347804909127e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030028533793107826e-01
-5.037095995349378380e-02,8.841921169711237927e-02,5.088148671747311225e-04,-1.339391406107395266e-01,-7.558516356642169809e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.017604569750708704e-01
7.073439741211468013e-02,-7.529994078376402167e-02,2.711296520119706177e-04,1.109446553207173308e-01,1.038453765294313214e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.033123228820906209e-01
-1.020424733184183697e-01,8.534712947324508622e-03,4.105414426183799344e-04,-1.267793310387873781e-02,-1.532908251609687023e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.023987679907983755e-01
1.525167658600641747e-02,1.012116658677814085e-01,4.171092325695160887e-04,-1.527102399094700247e-01,2.348091670700499373e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.023543596844588011e-01
-2.440664790896516709e-02,9.812034161060639859e-02,6.091084403126156019e-04,-1.518021493080829454e-01,-3.769909905788457888e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011102660462046832e-01
6.576880458749236047e-02,7.600397776093614777e-02,7.031488520554244909e-04,-1.179955886829717193e-01,1.026861641564470740e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.005094039995891864e-01
9.034424281605948903e-02,-5.071798074341025281e-02,2.260072537708505719e-04,7.481194321393123958e-02,1.330581469732456390e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.036069292117860752e-01
9.541801386744153124e-02,3.123258925958441456e-02,7.202921246551429596e-04,-4.841452390419108409e-02,1.487316160900755690e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003995617633123560e-01
1.016688802869354369e-01,8.224107990492781142e-03,4.716337117289958370e-04,-1.255810474568003210e-02,1.540025106133035282e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.020009665201192933e-01
4.129465175494604484e-02,9.221177359709040178e-02,6.209089303409745996e-04,-1.430651848049042107e-01,6.324474498039309167e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.010359314970833977e-01
3.769723517530856882e-02,-9.370559455348635713e-02,6.258385955720763370e-04,1.448849231061101195e-01,5.889468052299833695e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.010040592772631779e-01
-1.011368524648749295e-01,-1.502125543330027485e-02,4.337797860176253583e-04,2.311309970578930006e-02,-1.527626184696893874e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022462764177470285e-01
-7.244736813942349862e-02,-7.321919413732401460e-02,3.181460715770828562e-04,1.083456489917098697e-01,-1.065055919132251033e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030032598535031707e-01
-6.447074449787025541e-02,8.023301569146906731e-02,3.299283198022564569e-04,-1.191065280149723182e-01,-9.460730160961063062e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029262537113694309e-01
9.379965466298011145e-02,4.319078117352231211e-02,2.782111648792899052e-04,-6.273046324981493282e-02,1.384708363401834508e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.032657677707061600e-01
6.255248561254876660e-02,-7.944169280686304291e-02,6.088650315931689368e-04,1.224905081939072771e-01,9.722093826498041935e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011127885696370132e-01
3.633296838869964906e-02,9.505671246073262026e-02,5.082953251778978172e-04,-1.443893016783200645e-01,5.498579368810540408e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.017637616039061693e-01
9.788531453751384004e-02,2.063001248318131059e-02,7.769954704610899498e-04,-3.130700064847615621e-02,1.525288052810790107e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.000356547295224857e-01
-9.227139847176268894e-02,-4.535013706490498980e-02,3.470873525772180646e-04,6.734200060806087851e-02,-1.369795587369415923e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.028136465054152182e-01
8.761114201176929683e-02,5.054994405009706482e-02,6.031449335294910251e-04,-7.836980625327889804e-02,1.353707484764541669e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011484505470763573e-01
8.418784225738659699e-02,5.780504629856957760e-02,4.530484184526281828e-04,-8.680123600501100933e-02,1.269672433510458387e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.021225546171578152e-01
3.132758966933447270e-02,-9.564485422046650753e-02,6.819756267164757283e-04,1.478767572402195363e-01,4.878452586323971801e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.006447018642535468e-01
-1.029396297581723213e-01,5.431856476586586699e-03,3.060837789564503576e-04,-8.493821194832242710e-03,-1.523980131823376993e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030828426050224567e-01
5.496849245426478452e-03,1.029282842909077095e-01,3.072980089150654744e-04,-1.517969886955448100e-01,7.479526608074937855e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.030749584462534035e-01
-5.999340978888269976e-02,8.409054436755994399e-02,2.733523762884062852e-04,-1.246304457029004942e-01,-8.812020443628294786e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.032977679823207651e-01
-1.302913083630512919e-02,-9.932442048954304159e-02,7.550296032897998956e-04,1.543905852708595261e-01,-2.037499303223878552e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.001753400589841525e-01
9.483762810646211017e-02,4.200148542883553465e-02,2.085019290864886668e-04,-6.123926414406282576e-02,1.390504292724037694e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037222275266410504e-01
7.509354780115484740e-02,6.745574884711764974e-02,6.354611580713747081e-04,-1.048334043011646260e-01,1.160779618989885714e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009421565743953281e-01
-7.535972113437083841e-02,-6.750806707428927411e-02,5.990382780090438251e-04,1.039827124123682972e-01,-1.168353301230269925e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011752276476652057e-01
-7.899198811451908775e-02,-6.285518204025453137e-02,6.346468896792337080e-04,9.681738962260624803e-02,-1.228622697691114929e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009480465169973473e-01
9.950854932806742215e-02,-1.739138659275325446e-02,6.239849240854824586e-04,2.672078270945101031e-02,1.534085305506717734e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010168882761443288e-01
-7.198355251533915256e-02,7.239223710879588713e-02,4.581079854854241918e-04,-1.089625957291299602e-01,-1.085505707762044192e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.020895088946200818e-01
9.259288963316432419e-02,4.012215159474309678e-02,6.402425311318989468e-04,-6.158836312320471740e-02,1.438007531668473449e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009119926431486930e-01
-9.868334129271529032e-02,-2.371632467409143588e-02,5.499115246455385346e-04,3.543555807700952270e-02,-1.496687373692572598e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.014931815677360821e-01
-6.613601419434499140e-02,-7.827484933087566765e-02,3.985626060938554259e-04,1.165278648195434141e-01,-9.848891928884144498e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.024740182255282211e-01
6.594488714394804163e-02,7.930982369178826707e-02,2.966152046981496170e-04,-1.168884257334396604e-01,9.711153711875183947e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.031444437400802633e-01
-9.700421220887305018e-02,-3.345864047490210158e-02,3.775030515747712081e-04,4.953310425013127127e-02,-1.443608851488326350e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.026123667434526709e-01
3.295663069036889464e-02,9.678822397506574304e-02,4.341623219212612764e-04,-1.457029435147806085e-01,4.928441938743684941e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.022452923449723300e-01
5.638351873289364213e-02,-8.326927817124030184e-02,6.947397946678476833e-04,1.294473626074597594e-01,8.782214462499940422e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005627857204739739e-01
5.255723564012511340e-02,-8.866397415156106188e-02,3.078931549872268299e-04,1.310859809497660622e-01,7.674349745196221151e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.030706715340514584e-01
-9.051184938512843448e-02,4.284956807536699497e-02,7.605128061760199013e-04,-6.692984937199218665e-02,-1.413515495174736680e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001423005695479540e-01
9.880715257506844651e-02,-2.095245945978738145e-02,6.256820593278239213e-04,3.259323530943908365e-02,1.529947687037701842e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010042521748806821e-01
9.940955273400181591e-02,-1.270186690226512635e-02,7.484260770138427381e-04,1.979376129937384515e-02,1.544481505917653930e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.002177459214541738e-01
7.052933629168936513e-02,7.440141249037354743e-02,3.921225432325565509e-04,-1.109527986672991240e-01,1.038325402687116650e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.025180835672854507e-01
